step,loss,elapsed_time
26,1.1034826040267944,194.865907
26,1.052815556526184,196.82716
26,0.8721151947975159,198.56863
27,0.7416139841079712,200.546358
27,0.9791245460510254,201.955158
27,0.8375952839851379,203.339729
27,1.4484294652938843,205.028138
28,0.9384078979492188,206.740392
28,1.0637811422348022,209.05677
28,1.1092145442962646,210.820583
28,1.4614282846450806,212.934407
29,1.0116136074066162,215.110685
29,0.823784589767456,217.12093
29,1.1721521615982056,218.389208
29,1.1212117671966553,220.242258
30,1.0542325973510742,222.216372
30,0.9174906015396118,224.563707
30,1.1305599212646484,226.933479
30,0.9002847075462341,229.342098
31,0.8450130820274353,231.720723
31,1.1896685361862183,233.885042
31,1.0529378652572632,235.88688
31,0.8349549770355225,238.30257
32,0.993283212184906,240.244534
32,1.0549612045288086,242.247931
32,0.8444517850875854,244.662361
32,0.8061599135398865,246.638238
33,0.7254550457000732,248.566111
33,0.8552070260047913,250.19364
33,0.745833158493042,251.700409
33,0.6128796935081482,253.198006
34,0.4874582886695862,255.09967
34,0.7220014929771423,257.264113
34,0.6627541780471802,259.164362
34,0.7844402194023132,261.054627
35,0.7263933420181274,262.44784
35,0.4956894516944885,264.93069
35,0.4438987970352173,267.707968
35,0.6687955856323242,269.974843
36,0.6104134917259216,271.710542
36,0.6598306894302368,273.293439
36,0.6689614057540894,274.779956
36,0.589435875415802,276.456494
37,0.5908092260360718,278.047194
37,0.38244929909706116,280.184935
37,0.3440437316894531,282.997412
37,0.5384305119514465,284.70408
38,0.37190505862236023,286.687596
38,0.3904259502887726,288.98221
38,0.47020214796066284,290.951359
38,0.500111997127533,292.646856
39,0.5824933052062988,294.261237
39,0.3999429941177368,296.348942
39,0.38115766644477844,298.620289
39,0.4484458565711975,300.780152
40,0.43776315450668335,302.993276
40,0.6197326183319092,304.580638
40,0.4224240779876709,306.283851
40,0.5181282758712769,308.137392
41,0.4015512466430664,310.255364
41,0.5296592712402344,311.796787
41,0.5325074791908264,313.234276
41,0.3995455801486969,315.333518
42,0.36538201570510864,317.365763
42,0.4647786617279053,318.956573
42,0.572414219379425,320.649804
42,0.5850765109062195,323.068119
43,0.3306761384010315,325.367663
43,0.42925697565078735,327.529649
43,0.33051085472106934,329.801101
43,0.4105375409126282,331.979914
44,0.3899875283241272,334.152203
44,0.5253904461860657,335.884832
44,0.4253855347633362,337.84851
44,0.3989843726158142,339.474897
45,0.49451735615730286,340.975907
45,0.25538939237594604,343.992708
45,0.28633540868759155,346.53031
45,0.385652631521225,348.153642
46,0.44504663348197937,349.549648
46,0.4563160538673401,350.997924
46,0.41957271099090576,352.488198
46,0.3692557215690613,354.718119
47,0.3794079124927521,356.908056
47,0.4167802631855011,358.663905
47,0.26893389225006104,360.986619
47,0.550682008266449,362.736226
48,0.4106912910938263,364.254234
48,0.5907751321792603,365.806274
48,0.36830902099609375,367.924473
48,0.44450944662094116,369.668198
49,0.27049916982650757,371.967714
49,0.4889342784881592,373.606544
49,0.3428923785686493,375.183153
49,0.4007454514503479,376.570523
50,0.522418737411499,377.86375
50,0.43109968304634094,379.358129
50,0.4205071032047272,382.28618
50,0.43060430884361267,383.910017
51,0.26291054487228394,386.129769
51,0.349922776222229,388.330606
51,0.4102814197540283,389.979705
51,0.2705574333667755,392.102403
52,0.44120919704437256,393.730114
52,0.3221632242202759,395.595908
52,0.3899695575237274,397.315006
52,0.34922245144844055,399.307868
53,0.37723061442375183,400.739151
53,0.46305397152900696,402.205186
53,0.25305381417274475,404.342344
53,0.4261361062526703,406.002564
54,0.4424899220466614,407.624587
54,0.3500378131866455,409.928249
54,0.3638278841972351,411.619488
54,0.3628120720386505,413.190352
55,0.4109220802783966,414.684727
55,0.3412123918533325,416.48867
55,0.2481204867362976,418.829736
55,0.3991217315196991,420.468095
56,0.3443944752216339,422.189173
56,0.3613431751728058,423.573284
56,0.41043004393577576,425.064119
56,0.441476970911026,426.542715
57,0.37878626585006714,428.01845
57,0.3677230179309845,429.914609
57,0.3295888304710388,431.570098
57,0.3434099853038788,432.999326
58,0.29704180359840393,435.114348
58,0.2988051772117615,436.827223
58,0.32242298126220703,438.790385
58,0.33381131291389465,440.693102
59,0.25666096806526184,442.561809
59,0.1995774656534195,444.905323
59,0.32988837361335754,446.675612
59,0.2535164952278137,449.06742
60,0.24063965678215027,451.449998
60,0.44117072224617004,453.111412
60,0.26582249999046326,455.359894
60,0.39300739765167236,456.810161
61,0.36746346950531006,458.691165
61,0.18040187656879425,460.858558
61,0.29297325015068054,462.557877
61,0.21936742961406708,464.627509
62,0.32436421513557434,466.631004
62,0.16695091128349304,468.861373
62,0.3154255449771881,470.872382
62,0.24118636548519135,473.281955
63,0.3311046063899994,475.335418
63,0.4426274001598358,476.934935
63,0.25890085101127625,478.879524
63,0.3416654169559479,480.537398
64,0.49359312653541565,481.921109
64,0.3163490295410156,483.754224
64,0.2997567355632782,486.165175
64,0.3952557444572449,487.810096
65,0.437755823135376,489.441592
65,0.3400675058364868,491.355055
65,0.36875903606414795,492.875697
65,0.1479424685239792,495.756299
66,0.27032771706581116,498.026288
66,0.25344613194465637,500.023338
66,0.47435465455055237,501.450541
66,0.3689565658569336,502.826566
67,0.3129783570766449,504.702936
67,0.2820914685726166,506.351611
67,0.172992542386055,508.581908
67,0.40441206097602844,509.999801
68,0.22598429024219513,511.494738
68,0.34704259037971497,513.130335
68,0.3907092809677124,514.563559
68,0.2504185438156128,516.621337
69,0.2588760256767273,518.838999
69,0.32264408469200134,520.588533
69,0.364365816116333,521.914389
69,0.14927484095096588,524.096535
70,0.3849889934062958,525.695942
70,0.247792586684227,527.845492
70,0.3015275299549103,529.498517
70,0.3908819258213043,531.012479
71,0.2978227436542511,532.990252
71,0.3277934491634369,534.614931
71,0.33383673429489136,536.185259
71,0.2036132514476776,538.028178
72,0.31228557229042053,539.912348
72,0.28934401273727417,541.812218
72,0.3862893581390381,543.409887
72,0.25780394673347473,545.391745
73,0.29804089665412903,547.017622
73,0.25371989607810974,548.870137
73,0.36852818727493286,550.47113
73,0.25634828209877014,552.608136
74,0.2081800401210785,555.077387
74,0.2666263282299042,557.115545
74,0.324255108833313,558.998742
74,0.3088999092578888,560.911196
75,0.3007037937641144,562.633143
75,0.23292389512062073,564.355481
75,0.32351189851760864,565.961083
75,0.2959475517272949,567.208425
76,0.17069993913173676,569.882534
76,0.3695741891860962,571.670594
76,0.3991708755493164,573.083773
76,0.14640171825885773,574.756237
77,0.3249320983886719,576.455324
77,0.3390982151031494,578.447953
77,0.21606819331645966,580.612805
77,0.3104669153690338,582.641615
78,0.21082936227321625,585.002877
78,0.3299190402030945,586.422805
78,0.1991967111825943,588.88541
78,0.2107413411140442,591.081203
79,0.22820623219013214,593.401949
79,0.260195791721344,595.428727
79,0.20479173958301544,598.484821
79,0.35239964723587036,600.291085
80,0.232621967792511,602.468675
80,0.31494152545928955,604.437199
80,0.19142015278339386,606.550423
80,0.28126010298728943,608.252946
81,0.2783161997795105,610.387813
81,0.32235512137413025,611.824091
81,0.2327324002981186,613.512262
81,0.37416499853134155,614.902747
82,0.2205056995153427,616.711186
82,0.2228880524635315,619.64935
82,0.35875216126441956,621.257612
82,0.3723829984664917,622.56081
83,0.14196036756038666,625.018982
83,0.2882915437221527,627.041535
83,0.2016160935163498,629.263246
83,0.28900179266929626,631.293115
84,0.2331693023443222,633.179939
84,0.288331001996994,634.834952
84,0.17785288393497467,636.805557
84,0.223547101020813,638.956524
85,0.20685897767543793,640.973346
85,0.24987535178661346,642.96883
85,0.27614450454711914,644.955081
85,0.3588320016860962,646.467468
86,0.3846547305583954,648.081204
86,0.3070898652076721,649.700466
86,0.2792254686355591,651.090037
86,0.2480032593011856,652.938404
87,0.2568497955799103,654.919078
87,0.20352427661418915,656.641095
87,0.16448096930980682,659.134517
87,0.2353239506483078,661.74627
88,0.16846293210983276,664.491973
88,0.24066118896007538,666.533997
88,0.21682460606098175,668.511575
88,0.34121423959732056,670.025299
89,0.3609815537929535,671.516978
89,0.21697121858596802,673.070398
89,0.33433273434638977,674.542427
89,0.2688586413860321,676.117726
90,0.3269822895526886,677.860348
90,0.2649315893650055,680.000863
90,0.44558295607566833,681.896561
90,0.22467653453350067,685.28308
91,0.3020995855331421,687.54101
91,0.24059584736824036,689.856222
91,0.2874908149242401,691.48231
91,0.3256189823150635,693.18955
92,0.19860906898975372,695.181819
92,0.27846401929855347,697.310843
92,0.2299816906452179,699.301747
92,0.135285884141922,704.359422
93,0.2102299928665161,706.717251
93,0.36390221118927,708.23343
93,0.2816618084907532,710.334966
93,0.22006858885288239,712.335227
94,0.24838614463806152,714.492549
94,0.29009267687797546,716.00425
94,0.21631941199302673,717.678017
94,0.28887584805488586,719.528272
95,0.2721993923187256,721.507292
95,0.19880223274230957,723.667183
95,0.3879373073577881,725.200499
95,0.3293185234069824,726.566561
96,0.31884804368019104,728.255889
96,0.265676885843277,729.83995
96,0.32150959968566895,731.438743
96,0.24657809734344482,733.630736
97,0.3112185299396515,735.525421
97,0.3297508955001831,737.24401
97,0.1224241629242897,739.470051
97,0.3502618372440338,741.111209
98,0.26438194513320923,743.017752
98,0.2466687262058258,745.578905
98,0.1553848385810852,747.928743
98,0.3259839117527008,749.542211
99,0.3491683602333069,752.040511
99,0.37659215927124023,753.6055
99,0.28723496198654175,755.292104
99,0.2435580939054489,757.145715
100,0.29548028111457825,760.979203
100,0.22080640494823456,762.723908
100,0.23118279874324799,764.906241
100,0.18485693633556366,767.437862
101,0.20523932576179504,769.65189
101,0.21180304884910583,771.802408
101,0.2821976840496063,773.412074
101,0.29065003991127014,775.35847
102,0.3138766586780548,777.058913
102,0.36929360032081604,779.178726
102,0.3009124994277954,780.630412
102,0.28727930784225464,782.817024
103,0.1829148828983307,784.830868
103,0.20100179314613342,787.162992
103,0.23127377033233643,789.184396
103,0.37817463278770447,790.710994
104,0.3193843960762024,792.033246
104,0.2738683521747589,793.886403
104,0.24863889813423157,795.50198
104,0.31276020407676697,797.124168
105,0.29218921065330505,798.705767
105,0.16551567614078522,801.037294
105,0.2218659520149231,803.093622
105,0.18345020711421967,804.715647
106,0.2526521384716034,806.312387
106,0.2823336124420166,807.888017
106,0.21258686482906342,810.364318
106,0.1701073795557022,812.651247
107,0.279644638299942,814.923518
107,0.33359864354133606,816.684926
107,0.18966130912303925,818.532946
107,0.3722330331802368,820.061454
108,0.1660241335630417,822.021139
108,0.2028217613697052,824.542592
108,0.25675806403160095,826.316482
108,0.2751995027065277,828.219044
109,0.35291972756385803,829.823213
109,0.2992427349090576,831.528113
109,0.21526294946670532,833.427269
109,0.2532612383365631,835.143354
110,0.22142870724201202,837.494631
110,0.1906929612159729,839.889486
110,0.16456638276576996,842.718473
110,0.343187540769577,844.508676
111,0.24475006759166718,846.035137
111,0.3533114790916443,847.48492
111,0.3751920759677887,849.063262
111,0.36625364422798157,850.463065
112,0.2834278345108032,852.009645
112,0.29638612270355225,854.508324
112,0.2867957055568695,856.272758
112,0.387448251247406,857.854791
113,0.21439297497272491,859.672007
113,0.15246984362602234,861.997478
113,0.24778400361537933,863.686798
113,0.1728329062461853,865.752168
114,0.31949758529663086,867.303025
114,0.31976523995399475,868.924691
114,0.24849671125411987,870.381036
114,0.3125065565109253,871.725499
115,0.3022611737251282,873.418737
115,0.20449517667293549,874.976602
115,0.16552892327308655,877.160382
115,0.26486802101135254,879.082676
116,0.20419849455356598,880.950845
116,0.3386850357055664,882.549192
116,0.2758057415485382,884.010747
116,0.2669003903865814,886.738433
117,0.34659212827682495,888.445351
117,0.2017676830291748,890.424845
117,0.1858808994293213,892.642628
117,0.17513063549995422,894.594353
118,0.2745690941810608,896.185955
118,0.36192214488983154,897.573837
118,0.3129628300666809,899.157433
118,0.3226887285709381,900.748748
119,0.19351743161678314,902.247388
119,0.2300156056880951,904.221915
119,0.2937212884426117,905.611082
119,0.24188223481178284,907.043494
120,0.24381649494171143,908.596873
120,0.2621038854122162,910.299527
120,0.31181657314300537,911.711448
120,0.3513137400150299,913.444136
121,0.21248570084571838,915.187032
121,0.2191137671470642,916.774953
121,0.3463594913482666,918.276706
121,0.26519399881362915,920.233016
122,0.1926717758178711,922.393441
122,0.1509946882724762,924.739001
122,0.17835336923599243,926.966598
122,0.23068150877952576,929.427802
123,0.2897327244281769,931.162453
123,0.2329363226890564,932.679522
123,0.31657543778419495,934.303378
123,0.2615461051464081,936.256585
124,0.2744540870189667,938.408431
124,0.26228654384613037,939.83707
124,0.15130120515823364,941.976179
124,0.27257055044174194,943.73902
125,0.20045112073421478,945.57472
125,0.2608925402164459,947.694184
125,0.27426305413246155,949.538856
125,0.3603861927986145,950.988716
126,0.38913944363594055,952.582174
126,0.18025733530521393,954.443935
126,0.2070530205965042,956.609739
126,0.2934507131576538,958.248381
127,0.2685921788215637,960.233545
127,0.29967013001441956,961.496061
127,0.2360464334487915,963.043715
127,0.2535061538219452,965.527205
128,0.41148748993873596,967.20854
128,0.32684561610221863,969.065321
128,0.1538182944059372,971.156925
128,0.27020591497421265,973.15157
129,0.1658058762550354,975.138479
129,0.26272937655448914,977.15207
129,0.26453086733818054,978.561761
129,0.34301573038101196,980.250488
130,0.29386526346206665,981.838454
130,0.3368489742279053,983.515771
130,0.15273460745811462,986.743144
130,0.3827488124370575,988.550599
131,0.18151435256004333,990.70076
131,0.2592684328556061,992.704793
131,0.22903504967689514,994.870771
131,0.33052608370780945,996.759522
132,0.17160969972610474,999.095046
132,0.24126560986042023,1001.445912
132,0.32955145835876465,1002.932788
132,0.2353600114583969,1004.38784
133,0.27654585242271423,1005.825522
133,0.3031420409679413,1007.516154
133,0.2964920103549957,1008.869027
133,0.2528820037841797,1010.201223
134,0.2377093881368637,1012.416223
134,0.17313814163208008,1014.437342
134,0.36558717489242554,1016.435714
134,0.24463336169719696,1018.180344
135,0.2699333727359772,1019.552989
135,0.23549944162368774,1021.368827
135,0.2612811028957367,1023.377872
135,0.37425997853279114,1025.256915
136,0.31215861439704895,1026.774379
136,0.2804010212421417,1028.23077
136,0.20495769381523132,1030.348213
136,0.2483988106250763,1032.671948
137,0.32506510615348816,1034.43512
137,0.4285569190979004,1036.032871
137,0.3875932991504669,1037.511327
137,0.26420825719833374,1039.358832
138,0.28811028599739075,1040.782626
138,0.34524136781692505,1042.632932
138,0.26462385058403015,1044.122659
138,0.2213696986436844,1046.313138
139,0.3270931541919708,1048.452973
139,0.16960687935352325,1050.990914
139,0.17921705543994904,1053.030653
139,0.23817862570285797,1054.623655
140,0.33482882380485535,1056.29059
140,0.21412701904773712,1058.637876
140,0.13929422199726105,1060.859595
140,0.3714616894721985,1062.418027
141,0.2860705852508545,1063.698408
141,0.2968013286590576,1065.895155
141,0.15728552639484406,1067.427734
141,0.1630614548921585,1070.076747
142,0.314119815826416,1071.668244
142,0.22485102713108063,1073.749313
142,0.2563653886318207,1075.911293
142,0.1755582094192505,1078.641452
143,0.23487946391105652,1080.55593
143,0.2831416726112366,1082.451023
143,0.24154233932495117,1084.303104
143,0.21501201391220093,1086.662326
144,0.1952512115240097,1088.12749
144,0.2404576689004898,1089.991543
144,0.25238823890686035,1091.730519
144,0.1942516416311264,1093.878264
145,0.29978811740875244,1095.188221
145,0.22972208261489868,1097.282938
145,0.22711695730686188,1099.559273
145,0.2989591956138611,1101.505969
146,0.2008659392595291,1103.649214
146,0.25675493478775024,1105.064999
146,0.28166210651397705,1107.276324
146,0.25062069296836853,1108.814983
147,0.3223179578781128,1110.281024
147,0.24241377413272858,1111.651712
147,0.24899694323539734,1113.032103
147,0.26081568002700806,1114.974512
148,0.2483275681734085,1116.597359
148,0.2739136815071106,1118.461451
148,0.17172199487686157,1120.059735
148,0.2061774730682373,1122.177552
149,0.3840772807598114,1123.92484
149,0.3002862334251404,1125.436015
149,0.15233376622200012,1127.548313
149,0.2078193873167038,1129.99861
150,0.11350059509277344,1131.975531
150,0.2575686275959015,1134.135803
150,0.23357315361499786,1138.960127
150,0.32364290952682495,1140.756499
151,0.3573029637336731,1142.154716
151,0.20632599294185638,1143.725065
151,0.21400722861289978,1145.634297
151,0.14607509970664978,1148.130686
152,0.2299104481935501,1149.664319
152,0.31407737731933594,1151.636182
152,0.3009314239025116,1153.104624
152,0.24746565520763397,1154.953961
153,0.29619523882865906,1156.559905
153,0.1960822492837906,1158.677953
153,0.15562203526496887,1161.480609
153,0.33623263239860535,1163.16957
154,0.14604254066944122,1165.565931
154,0.16310849785804749,1167.590441
154,0.2540229558944702,1170.226303
154,0.2022363245487213,1172.206849
155,0.2799859046936035,1173.809755
155,0.33938726782798767,1175.502503
155,0.2691386044025421,1176.903119
155,0.3036816418170929,1178.585368
156,0.2671075761318207,1180.194334
156,0.33922988176345825,1181.57638
156,0.2763724625110626,1183.267893
156,0.20998868346214294,1185.171867
157,0.3287163972854614,1186.837564
157,0.16646195948123932,1189.135017
157,0.18238592147827148,1191.395421
157,0.23542633652687073,1193.690329
158,0.27270978689193726,1195.719182
158,0.3158930540084839,1197.252615
158,0.2058517038822174,1198.935499
158,0.34069308638572693,1200.305518
159,0.22625517845153809,1202.416821
159,0.2519526183605194,1204.090027
159,0.2289445996284485,1205.783472
159,0.26423290371894836,1207.647389
160,0.29239532351493835,1209.29194
160,0.272323876619339,1210.846913
160,0.3314116597175598,1212.732294
160,0.22440171241760254,1214.00937
161,0.24634180963039398,1216.400051
161,0.15773659944534302,1219.006209
161,0.3133763372898102,1220.302033
161,0.22177083790302277,1222.329912
162,0.12544304132461548,1225.042111
162,0.29153090715408325,1226.541684
162,0.3665679693222046,1228.016918
162,0.2903648912906647,1229.261656
163,0.2545553743839264,1230.73059
163,0.3146645724773407,1233.105843
163,0.31049224734306335,1234.791563
163,0.34873339533805847,1236.282202
164,0.3257123529911041,1238.246585
164,0.1447158306837082,1241.461426
164,0.20437704026699066,1243.721613
164,0.2655235826969147,1245.455997
165,0.21061734855175018,1247.592158
165,0.19234074652194977,1249.870124
165,0.3340725600719452,1251.515367
165,0.2812002897262573,1253.374819
166,0.09660233557224274,1255.339466
166,0.35718396306037903,1257.595707
166,0.3486924469470978,1259.131332
166,0.24565701186656952,1260.982045
167,0.33118024468421936,1262.265243
167,0.23525813221931458,1264.055237
167,0.22380931675434113,1268.268256
167,0.2893924415111542,1270.465418
168,0.18757642805576324,1272.20367
168,0.3631100058555603,1273.709878
168,0.2613280713558197,1275.296295
168,0.27266421914100647,1277.140726
169,0.3091927170753479,1278.604876
169,0.22952143847942352,1280.167003
169,0.2556321322917938,1282.442267
169,0.14989911019802094,1284.816433
170,0.22391241788864136,1286.770041
170,0.14665211737155914,1289.27359
170,0.27320167422294617,1290.79977
170,0.22312140464782715,1292.918981
171,0.1829237937927246,1295.044805
171,0.2671583592891693,1296.715023
171,0.26565882563591003,1298.140273
171,0.35833656787872314,1299.947879
172,0.2371615320444107,1301.665885
172,0.3548518121242523,1303.16108
172,0.2562461793422699,1305.119873
172,0.2260674238204956,1307.257061
173,0.2660691738128662,1308.875977
173,0.2072022706270218,1310.697586
173,0.230644091963768,1312.704005
173,0.3372417986392975,1314.623446
174,0.31484168767929077,1316.288444
174,0.27959761023521423,1318.847479
174,0.18234719336032867,1320.909528
174,0.2795058488845825,1322.404703
175,0.3067761957645416,1324.028268
175,0.1422254741191864,1326.394354
175,0.2704166769981384,1328.046581
175,0.23386678099632263,1330.118841
176,0.295781672000885,1331.531491
176,0.27727487683296204,1333.189843
176,0.21205949783325195,1335.300414
176,0.2630113363265991,1337.305984
177,0.3358616530895233,1338.908058
177,0.15403324365615845,1341.126948
177,0.3243716061115265,1342.566631
177,0.2255270630121231,1344.409519
178,0.14466004073619843,1346.659376
178,0.3024826645851135,1348.996256
178,0.2372346669435501,1351.031772
178,0.27408772706985474,1352.430506
179,0.27920669317245483,1354.3911
179,0.18601694703102112,1356.309423
179,0.192985400557518,1358.49392
179,0.29065829515457153,1360.372766
180,0.31436586380004883,1362.114473
180,0.21051685512065887,1364.347188
180,0.2763672173023224,1366.714452
180,0.23739668726921082,1368.177335
181,0.18979249894618988,1370.379738
181,0.28181228041648865,1372.571676
181,0.24158625304698944,1374.606181
181,0.3202953636646271,1376.338926
182,0.22465729713439941,1378.192725
182,0.32071974873542786,1379.715525
182,0.2267681211233139,1381.684612
182,0.21861964464187622,1384.118484
183,0.3388579785823822,1385.872075
183,0.31470441818237305,1390.655565
183,0.2223106175661087,1392.552322
183,0.25786375999450684,1394.382733
184,0.301117867231369,1395.979419
184,0.1932433843612671,1398.129536
184,0.2772030234336853,1399.572395
184,0.206045463681221,1401.387461
185,0.43464553356170654,1402.888868
185,0.32104912400245667,1404.274571
185,0.2246808409690857,1406.382214
185,0.3338257074356079,1407.932823
186,0.3654966950416565,1409.506001
186,0.08911856263875961,1412.161714
186,0.27462050318717957,1413.950846
186,0.2438555210828781,1415.451412
187,0.3634672164916992,1416.76105
187,0.2910653352737427,1418.864202
187,0.25123292207717896,1420.607035
187,0.1868501901626587,1423.346451
188,0.3663548231124878,1424.959313
188,0.141201451420784,1427.634511
188,0.1697792112827301,1429.925068
188,0.10408391058444977,1432.085046
189,0.23888660967350006,1433.743261
189,0.31049978733062744,1436.047073
189,0.20875097811222076,1438.06125
189,0.3456968665122986,1439.686592
190,0.28450489044189453,1441.725065
190,0.28194478154182434,1443.34486
190,0.1742679476737976,1445.515183
190,0.35528257489204407,1446.831813
191,0.1634349226951599,1449.578683
191,0.23103031516075134,1451.656049
191,0.2424151748418808,1453.391467
191,0.21147838234901428,1455.090567
192,0.30026775598526,1456.471885
192,0.2113562524318695,1458.173236
192,0.3662782907485962,1459.897125
192,0.2332666665315628,1461.293877
193,0.3261560797691345,1462.766006
193,0.2808806002140045,1464.595997
193,0.14720070362091064,1466.577057
193,0.2818650007247925,1468.085237
194,0.2451748549938202,1469.959998
194,0.22329001128673553,1472.054553
194,0.15329144895076752,1474.787566
194,0.25920823216438293,1477.050742
195,0.1874748319387436,1479.583261
195,0.3226759433746338,1481.149307
195,0.3357624113559723,1482.702372
195,0.17899960279464722,1485.466939
196,0.18539826571941376,1487.420974
196,0.23070915043354034,1489.585994
196,0.32200920581817627,1491.438651
196,0.36350008845329285,1492.702263
197,0.20780684053897858,1494.394934
197,0.26174724102020264,1495.978716
197,0.265101820230484,1497.390259
197,0.31833821535110474,1498.753447
198,0.2932884693145752,1500.709014
198,0.24865548312664032,1502.715251
198,0.29756054282188416,1504.706618
198,0.24206875264644623,1505.836638
199,0.15466606616973877,1507.950006
199,0.32842862606048584,1509.56552
199,0.2730351686477661,1510.942607
199,0.39717188477516174,1512.356583
200,0.2590012550354004,1515.294229
200,0.21540556848049164,1517.257042
200,0.23628723621368408,1519.014166
200,0.16375944018363953,1521.014575
201,0.26216384768486023,1522.976407
201,0.1750050038099289,1525.737154
201,0.30813589692115784,1527.194067
201,0.35010766983032227,1528.685681
202,0.2314814031124115,1530.357655
202,0.25450658798217773,1531.96371
202,0.1882249414920807,1533.514564
202,0.2554483413696289,1535.473268
203,0.3287140429019928,1536.858076
203,0.30546897649765015,1538.718883
203,0.26047635078430176,1540.321473
203,0.2678442895412445,1542.214432
204,0.2765630781650543,1543.971321
204,0.27704522013664246,1545.672453
204,0.16350597143173218,1547.574912
204,0.18962891399860382,1550.086411
205,0.20966847240924835,1551.638826
205,0.2285466194152832,1553.347114
205,0.19173619151115417,1555.335042
205,0.24809999763965607,1557.235437
206,0.22410336136817932,1559.572089
206,0.1462060809135437,1562.040218
206,0.2631123960018158,1563.691676
206,0.164335697889328,1565.980462
207,0.3625531792640686,1567.998272
207,0.2523149251937866,1569.73181
207,0.36180970072746277,1571.595017
207,0.22791017591953278,1573.325725
208,0.15087594091892242,1575.511915
208,0.2988159954547882,1577.407884
208,0.26419326663017273,1578.921843
208,0.29029151797294617,1580.604321
209,0.2021590769290924,1582.475645
209,0.2674449384212494,1583.933301
209,0.27171480655670166,1585.604597
209,0.28546977043151855,1587.563431
210,0.27195796370506287,1589.060821
210,0.23085850477218628,1590.909479
210,0.2210240513086319,1592.656493
210,0.21043048799037933,1594.875233
211,0.34944671392440796,1596.571455
211,0.3983670175075531,1598.011883
211,0.2976289391517639,1600.687231
211,0.3222050368785858,1602.214277
212,0.36174875497817993,1603.712566
212,0.27053090929985046,1605.298585
212,0.19901585578918457,1607.140144
212,0.2869710624217987,1609.05266
213,0.4253486394882202,1610.340699
213,0.2799506187438965,1612.294965
213,0.26904749870300293,1613.746339
213,0.2069321870803833,1615.219038
